MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,Jurisdiction,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Jurisdiction_prev,Seg_OBJECTID,DistToSeg_m
301013458,4/2/2025,4/2/2025 0:00,2025,4,Wednesday,99,35.19879,-89.80249,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,651.381992,DEERFIELD TRCE,3.265521128,30,2,B,MEMPHIS,SHELBY,City of Memphis,85021,3.265521128
301014668,4/27/2025,4/27/2025 17:40,2025,4,Sunday,17,35.168312,-90.04036,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,381.5128614,RENO AVE,0.180400377,30,2,B,MEMPHIS,SHELBY,City of Memphis,3533,0.180400377
301013248,4/20/2025,4/20/2025 3:20,2025,4,Sunday,3,35.14164,-90.05446,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,139.7942986,S MAIN ST,18.60429403,0,1,N,MEMPHIS,SHELBY,City of Memphis,84566,18.60429403
301030414,7/23/2025,7/23/2025 23:29,2025,7,Wednesday,23,35.107666,-90.06093,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,510.3337629,S PARKWAY E,5.186515813,35,4,B,MEMPHIS,SHELBY,City of Memphis,50822,5.186515813
301013096,4/19/2025,4/19/2025 3:53,2025,4,Saturday,3,35.2183,-89.99371,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2658.642837,OVERTON CROSSING ST,38.53761751,40,5,B,MEMPHIS,SHELBY,City of Memphis,79965,38.53761751
301001045,2/11/2025,2/11/2025 5:35,2025,2,Tuesday,5,35.133278,-89.963135,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,POPLAR AVE,Principal Arterial,40,7,57,5,4.569781385,POPLAR AVE,0.404896765,40,7,B,MEMPHIS,SHELBY,TDOT,47840,0.404896765
301026397,6/29/2025,6/29/2025 12:00,2025,6,Sunday,12,35.033394,-90.02169,Suspected Serious Injury,Pedestrian,Intersection-Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,317.7795537,MARLIN RD,90.88048815,35,2,B,MEMPHIS,SHELBY,City of Memphis,72345,90.88048815
300996957,1/16/2025,1/16/2025 12:00,2025,1,Thursday,12,35.147495,-90.0491,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,N THIRD ST,Minor Arterial,35,3,3,6,3.98109046,ADAMS AVE,2.063219961,30,2,B,MEMPHIS,SHELBY,TDOT,3368,2.063219961
301028195,7/12/2025,7/12/2025 22:25,2025,7,Saturday,22,35.10413,-89.949196,Suspected Minor Injury,Pedestrian,Not Intersection-In Parking Lane,Non-Junction,Dark-Lighted,Other,Other,1,TRUE,City of Memphis,,,,,,,2133.372455,PRESCOTT RD,19.15827433,40,4,FT,MEMPHIS,SHELBY,City of Memphis,53072,19.15827433
301002891,2/23/2025,2/23/2025 2:35,2025,2,Sunday,2,35.061672,-90.02984,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,561.8190504,E BROOKS RD,0.250773997,45,5,B,MEMPHIS,SHELBY,City of Memphis,49716,0.250773997
301001042,2/11/2025,2/11/2025 22:34,2025,2,Tuesday,22,35.087887,-89.92635,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,937.5903802,WILLOWVIEW AVE,3.361264377,30,2,B,MEMPHIS,SHELBY,City of Memphis,5932,3.361264377
301007887,3/21/2025,3/21/2025 12:00,2025,3,Friday,12,35.086445,-89.96528,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,181.5110621,MONTAGUE CV,7.044333796,25,2,B,MEMPHIS,SHELBY,City of Memphis,15748,7.044333796
301019239,5/20/2025,5/20/2025 21:30,2025,5,Tuesday,21,35.160954,-90.03138,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,417.4940829,LOONEY AVE,0.323262018,30,2,B,MEMPHIS,SHELBY,City of Memphis,3660,0.323262018
301003366,2/25/2025,2/25/2025 20:30,2025,2,Tuesday,20,35.033012,-90.02144,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,340.6193833,WESLEY DR,70.68336639,30,2,B,MEMPHIS,SHELBY,City of Memphis,27304,70.68336639
301007288,3/19/2025,3/19/2025 21:40,2025,3,Wednesday,21,35.073933,-89.94833,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,LAMAR AVE,Principal Arterial,40,7,4,4,2.796845351,LAMAR AVE,0.174064094,40,7,B,MEMPHIS,SHELBY,TDOT,47856,0.174064094
301012831,4/17/2025,4/17/2025 18:00,2025,4,Thursday,18,35.163635,-90.03725,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,CHELSEA AVE,Minor Arterial,35,5,3,7,6.452423877,CHELSEA AVE,10.80223154,35,5,B,MEMPHIS,SHELBY,TDOT,50347,10.80223154
300995625,1/7/2025,1/7/2025 14:00,2025,1,Tuesday,14,35.03369,-89.997025,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1399.577222,FRANCISCO BLVD,19.51808252,30,2,B,MEMPHIS,SHELBY,City of Memphis,7920,19.51808252
301008382,3/24/2025,3/24/2025 15:30,2025,3,Monday,15,35.1519,-90.01281,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,104.8842636,N WATKINS ST,0.267511408,35,4,B,MEMPHIS,SHELBY,City of Memphis,53423,0.267511408
301031783,8/3/2025,8/3/2025 18:30,2025,8,Sunday,18,35.178013,-89.9795,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2150.975429,SANDERS AVE,16.93008847,30,2,B,MEMPHIS,SHELBY,City of Memphis,4445,16.93008847
301028852,7/17/2025,7/17/2025 10:30,2025,7,Thursday,10,35.035595,-89.989815,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1609.591912,AIRWAYS BLVD,0.288978413,45,7,B,MEMPHIS,SHELBY,City of Memphis,49829,0.288978413
301012219,4/13/2025,4/13/2025 18:30,2025,4,Sunday,18,35.234283,-89.9284,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Through Roadway,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2274.30001,TWINMONT ST,0.408626793,30,2,B,MEMPHIS,SHELBY,City of Memphis,80191,0.408626793
301021651,6/4/2025,6/4/2025 20:08,2025,6,Wednesday,20,35.053333,-89.88613,Suspected Serious Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,3097.521104,S MENDENHALL RD,0.296552154,40,7,B,MEMPHIS,SHELBY,City of Memphis,51905,0.296552154
301017144,5/11/2025,5/11/2025 4:36,2025,5,Sunday,4,35.162233,-89.916225,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1475.703648,MACON RD,26.53453337,40,4,B,MEMPHIS,SHELBY,City of Memphis,51423,26.53453337
301000075,2/5/2025,2/5/2025 20:24,2025,2,Wednesday,20,35.039345,-90.05689,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Unknown,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,914.2974898,IVAN RD,29.75156358,30,2,B,MEMPHIS,SHELBY,City of Memphis,72068,29.75156358
301005813,3/10/2025,3/10/2025 10:20,2025,3,Monday,10,35.040016,-90.00785,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1577.996095,MILLBRANCH RD,31.33482296,40,4,B,MEMPHIS,SHELBY,City of Memphis,49783,31.33482296
301011408,4/7/2025,4/7/2025 13:00,2025,4,Monday,13,35.13586,-90.06345,Possible Injury,Pedestrian,Intersection-In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,656.2306977,REST AREA,16.43352716,25,1,FT,MEMPHIS,SHELBY,City of Memphis,84739,16.43352716
301023257,6/13/2025,6/13/2025 21:30,2025,6,Friday,21,35.128716,-90.02108,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,SharedUsePathOrTrail,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,S BELLEVUE BLVD,Minor Arterial,35,4,3,6,0.161357838,LAMAR AVE,0.36499303,40,7,B,MEMPHIS,SHELBY,TDOT,47391,0.36499303
300982726,10/29/2024,10/29/2024 15:40,2024,10,Tuesday,15,35.136993,-89.996,Suspected Serious Injury,Pedestrian,Not Intersection-Bike Path,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,241.2244237,MADISON AVE,32.9287373,35,3,B,MEMPHIS,SHELBY,City of Memphis,53395,32.9287373
300996140,1/12/2025,1/12/2025 18:00,2025,1,Sunday,18,35.061832,-89.884315,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2187.666133,KNIGHT ARNOLD RD,5.16849817,40,4,B,MEMPHIS,SHELBY,City of Memphis,49411,5.16849817
301007782,3/22/2025,3/22/2025 0:28,2025,3,Saturday,0,35.11965,-89.99108,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,611.0673714,YOUNG AVE,0.189860705,35,2,B,MEMPHIS,SHELBY,City of Memphis,4248,0.189860705
301014964,4/28/2025,4/28/2025 21:05,2025,4,Monday,21,35.148914,-89.91774,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,TDOT state route,SUMMER AVE,Principal Arterial,40,7,1,5,5.210854605,SUMMER AVE,0.554897932,40,7,B,MEMPHIS,SHELBY,TDOT,47100,0.554897932
300995420,1/7/2025,1/7/2025 17:34,2025,1,Tuesday,17,35.020386,-89.83988,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,E SHELBY DR,Principal Arterial,45,7,175,3,4.867902007,E SHELBY DR,0.19504001,45,7,B,MEMPHIS,SHELBY,TDOT,46449,0.19504001
301017500,5/12/2025,5/12/2025 19:00,2025,5,Monday,19,35.250683,-89.97666,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1870.088979,MAVERICK AVE,1.077123261,30,2,B,MEMPHIS,SHELBY,City of Memphis,2985,1.077123261
301008394,3/25/2025,3/25/2025 16:00,2025,3,Tuesday,16,35.012154,-90.096504,Unknown,Other Non-Motorist,Not Intersection-Unknown,Intersection,Daylight,Angle,Other,1,TRUE,TDOT state route,WEAVER RD,Principal Arterial,35,2,175,6,0.308639599,S THIRD ST,0.490880936,45,4,B,MEMPHIS,SHELBY,TDOT,47483,0.490880936
300997162,1/18/2025,1/18/2025 15:20,2025,1,Saturday,15,35.173084,-89.79497,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,178.8621965,DEXTER RD,1.035160482,35,4,B,MEMPHIS,SHELBY,City of Memphis,52823,1.035160482
301020389,5/28/2025,5/28/2025 18:00,2025,5,Wednesday,18,35.130966,-90.041176,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,568.2781695,WEATHERS DR,9.6220221,0,2,B,MEMPHIS,SHELBY,City of Memphis,33889,9.6220221
301019693,5/24/2025,5/24/2025 0:30,2025,5,Saturday,0,35.07848,-89.88398,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Lighted,Front to Rear,Other,1,TRUE,City of Memphis,,,,,,,752.5278842,MOUNT MORIAH RD,60.0702146,40,7,B,MEMPHIS,SHELBY,City of Memphis,53060,60.0702146
301018237,5/15/2025,5/15/2025 21:00,2025,5,Thursday,21,35.020866,-90.04294,Suspected Serious Injury,Pedestrian,Not Intersection-Outside Traffic,OtherLocation,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,E SHELBY DR,Minor Arterial,45,5,175,6,6.476751491,TULANE RD,0.923842627,35,2,B,MEMPHIS,SHELBY,TDOT,72215,0.923842627
301024221,6/19/2025,6/19/2025 19:10,2025,6,Thursday,19,35.156464,-90.02332,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,110.3989503,GREENLAW AVE,0.12333807,30,2,B,MEMPHIS,SHELBY,City of Memphis,3739,0.12333807
300884396,5/3/2023,5/3/2023 19:23,2023,5,Wednesday,19,35.13684,-90.01668,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,UNION AVE,Principal Arterial,35,6,23,6,5.167134977,UNION AVE,0.585222462,35,6,B,MEMPHIS,SHELBY,TDOT,48098,0.585222462
300956135,5/8/2024,5/8/2024 20:20,2024,5,Wednesday,20,35.121605,-89.799675,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,S GERMANTOWN PKWY,Principal Arterial,50,7,177,2,13.82297161,S WALNUT BEND RD,0.172302389,30,2,B,MEMPHIS,SHELBY,TDOT,76586,0.172302389
301003127,2/22/2025,2/22/2025 20:00,2025,2,Saturday,20,35.176407,-90.01717,Possible Injury,Pedestrian,Not Intersection-Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1697.021136,WEAKLEY AVE,17.14614244,30,2,B,MEMPHIS,SHELBY,City of Memphis,6792,17.14614244
300998525,1/27/2025,1/27/2025 15:40,2025,1,Monday,15,35.07373,-89.93183,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,GETWELL RD,Principal Arterial,40,7,176,4,4.584499075,GETWELL RD,4.237591543,40,7,B,MEMPHIS,SHELBY,TDOT,47386,4.237591543
301005169,3/7/2025,3/7/2025 1:20,2025,3,Friday,1,35.052296,-89.979454,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,Interstate ramp,,,,,,,3469.749155,WINCHESTER RD TO CARGO RD,1.198627901,30,1,FT,MEMPHIS,SHELBY,City of Memphis,36341,1.198627901
301026707,7/3/2025,7/3/2025 21:25,2025,7,Thursday,21,35.0522,-89.94639,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1128.124807,WINCHESTER RD,4.941273191,45,7,B,MEMPHIS,SHELBY,City of Memphis,49325,4.941273191
301001664,2/15/2025,2/15/2025 0:50,2025,2,Saturday,0,35.06073,-89.866005,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1500.384739,KNIGHT ARNOLD RD,0.226862984,40,4,B,MEMPHIS,SHELBY,City of Memphis,49451,0.226862984
300999934,2/4/2025,2/4/2025 23:35,2025,2,Tuesday,23,35.205753,-89.91397,No Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection-Related,Dark-Lighted,Angle,Other,1,TRUE,City of Memphis,STAGE RD,Principal Arterial,45,6,15,1,13.79133994,COLEMAN RD,7.898357321,45,7,B,MEMPHIS,SHELBY,TDOT,74855,7.898357321
301025827,6/29/2025,6/29/2025 0:00,2025,6,Sunday,99,35.0345,-89.84046,No Injury,Pedestrian,Not Intersection-Unknown,Unknown,Unknown,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,1561.082597,E RAINES RD,49.40870319,40,7,B,MEMPHIS,SHELBY,City of Memphis,71460,49.40870319
300999267,1/30/2025,1/30/2025 14:40,2025,1,Thursday,14,35.13462,-90.02075,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,S BELLEVUE BLVD,Major Collector,35,4,3,6,0.090611484,LINDEN AVE,0.302919539,30,2,B,MEMPHIS,SHELBY,TDOT,3725,0.302919539
301016140,5/5/2025,5/5/2025 18:35,2025,5,Monday,18,35.03551,-90.02517,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Unknown,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,ELVIS PRESLEY BLVD,Principal Arterial,40,5,3,6,0.593214105,E RAINES RD,0.195758907,40,5,B,MEMPHIS,SHELBY,TDOT,52714,0.195758907
301011740,4/11/2025,4/11/2025 19:10,2025,4,Friday,19,35.179314,-89.9764,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,2363.836264,OAKWOOD ST,4.774331577,30,2,B,MEMPHIS,SHELBY,City of Memphis,81786,4.774331577
301011257,4/9/2025,4/9/2025 7:35,2025,4,Wednesday,7,35.1311,-90.022545,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,137.6102724,S WALDRAN BLVD,60.56972043,30,2,B,MEMPHIS,SHELBY,City of Memphis,7943,60.56972043
301009405,3/30/2025,3/30/2025 21:10,2025,3,Sunday,21,35.139824,-90.00475,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,451.2615274,N BELVEDERE BLVD,0.126369989,35,2,B,MEMPHIS,SHELBY,City of Memphis,8242,0.126369989
301022225,6/8/2025,6/8/2025 0:10,2025,6,Sunday,0,35.10456,-90.0107,Possible Injury,Pedestrian,Intersection-Not on Roadway,OtherLocation,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,847.2057919,ETHLYN AVE,0.270590133,30,2,B,MEMPHIS,SHELBY,City of Memphis,5209,0.270590133
301018637,5/14/2025,5/14/2025 20:00,2025,5,Wednesday,20,35.137676,-90.0116,Possible Injury,Pedestrian,Intersection-In Crosswalk,AccelDecelLane,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,143.2587862,MONROE AVE,31.56111765,30,2,B,MEMPHIS,SHELBY,City of Memphis,3892,31.56111765
301027592,7/9/2025,7/9/2025 23:37,2025,7,Wednesday,23,35.064884,-89.93243,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,2,TRUE,TDOT state route,NEW GETWELL RD,Principal Arterial,40,2,176,3,0.318357572,GETWELL RD,0.018675577,40,2,FT,MEMPHIS,SHELBY,TDOT,47309,0.018675577
301009842,4/1/2025,4/1/2025 11:00,2025,4,Tuesday,11,35.05478,-89.91401,Possible Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1005.239485,BARBWOOD DR,18.34771274,30,2,B,MEMPHIS,SHELBY,City of Memphis,26043,18.34771274
301001578,2/13/2025,2/13/2025 6:50,2025,2,Thursday,6,35.039467,-90.06915,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,S THIRD ST,Principal Arterial,45,7,14,6,2.800904365,S THIRD ST,0.323658045,45,7,B,MEMPHIS,SHELBY,TDOT,46471,0.323658045
301011558,4/10/2025,4/10/2025 15:12,2025,4,Thursday,15,35.157127,-90.04804,Possible Injury,Pedestrian,Intersection-In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,120.432682,N MAIN ST,0.30023839,35,3,B,MEMPHIS,SHELBY,City of Memphis,80561,0.30023839
300996974,1/17/2025,1/17/2025 18:53,2025,1,Friday,18,35.065533,-89.82501,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,1135.260007,RIVERDALE RD,8.698904545,40,2,B,MEMPHIS,SHELBY,City of Memphis,69795,8.698904545
301011322,4/9/2025,4/9/2025 15:15,2025,4,Wednesday,15,35.144215,-90.02126,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,756.9176691,POPLAR AVE,28.11522487,40,7,B,MEMPHIS,SHELBY,City of Memphis,50390,28.11522487
301001080,2/11/2025,2/11/2025 12:30,2025,2,Tuesday,12,35.139027,-89.97891,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,TDOT state route,POPLAR AVE,Principal Arterial,40,6,57,5,4.266583996,POPLAR AVE,0.104692657,40,7,B,MEMPHIS,SHELBY,TDOT,46881,0.104692657
300998193,1/25/2025,1/25/2025 6:47,2025,1,Saturday,6,35.05477,-89.89505,No Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Other,1,TRUE,City of Memphis,,,,,,,2479.996494,CEDRICK AVE,22.8083823,30,2,B,MEMPHIS,SHELBY,City of Memphis,2224,22.8083823
301025676,6/27/2025,6/27/2025 23:45,2025,6,Friday,23,35.018764,-90.00756,Possible Injury,Pedestrian,Not Intersection-Bike Path,Unknown,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,255.4741835,MILLBRANCH RD,0.371803134,40,5,B,MEMPHIS,SHELBY,City of Memphis,49767,0.371803134
301020628,5/29/2025,5/29/2025 1:13,2025,5,Thursday,1,35.09949,-89.86322,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,TRUE,City of Memphis,,,,,,,324.5006634,PARK AVE,51.60929665,40,4,B,MEMPHIS,SHELBY,City of Memphis,53655,51.60929665
