MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Street_Name,DistToStreet_m,Street_SPDLIMIT,Street_LANES,Street_ONEWAY,Street_CITY_L,Street_COUNTY_L,Seg_OBJECTID,DistToSeg_m,Ownership,Rule_Fired,Classification_Basis,Matched_Street,is_limited_access,is_override,is_corner_case,Jurisdiction_prev
300927444,12/1/2023,12/1/2023 0:00,2023,12,Friday,99,35.13684,-90.01668,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,UNION AVE,Principal Arterial,35.0,6.0,23,6.0,5.167134977,UNION AVE,0.585222462,35,6,B,MEMPHIS,SHELBY,48098,0.5852224618034595,TDOT state route,state_route_overlap,"state route: 100% overlap, name=UNION",UNION AVE,False,False,False,TDOT state route
300925897,11/24/2023,11/24/2023 21:00,2023,11,Friday,21,35.128716,-90.02108,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S BELLEVUE BLVD,Minor Arterial,35.0,4.0,3,6.0,0.161357838,LAMAR AVE,0.36499303,40,7,B,MEMPHIS,SHELBY,47391,0.36499303022057905,TDOT state route,state_route_overlap,"state route: 100% overlap, name=LAMAR",LAMAR AVE,False,False,False,TDOT state route
300945569,3/6/2024,3/6/2024 19:00,2024,3,Wednesday,19,35.13337,-89.96339,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,POPLAR AVE,Principal Arterial,40.0,7.0,57,5.0,4.716625328,POPLAR AVE,0.560589021,40,7,B,MEMPHIS,SHELBY,47004,0.5605890211152413,TDOT state route,state_route_overlap,"state route: 100% overlap, name=POPLAR",POPLAR AVE,False,False,False,TDOT state route
300944713,3/6/2024,3/6/2024 14:44,2024,3,Wednesday,14,35.03486,-89.86643,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1604.420617,E RAINES RD,0.187501173,45,7,B,MEMPHIS,SHELBY,51726,0.18750117285110168,City of Memphis,city_residual,city: no state-route overlap,E RAINES RD,False,False,False,City of Memphis
300946427,3/16/2024,3/16/2024 18:05,2024,3,Saturday,18,35.131176,-89.94599,Possible Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,95.73609519,S HIGHLAND ST,80.90290904,40,5,B,MEMPHIS,SHELBY,53630,80.90290904050948,City of Memphis,city_residual,city: no state-route overlap,S HIGHLAND ST,False,False,False,City of Memphis
300943138,2/26/2024,2/26/2024 3:00,2024,2,Monday,3,35.14826,-90.043564,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N DANNY THOMAS BLVD,Principal Arterial,35.0,7.0,1,7.0,1.394637586,POPLAR AVE,0.178406984,35,5,B,MEMPHIS,SHELBY,50319,0.1784069839519049,City of Memphis,city_residual,city: no state-route overlap,POPLAR AVE,False,False,False,City of Memphis
300943609,2/28/2024,2/28/2024 11:58,2024,2,Wednesday,11,35.146214,-90.04428,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N DANNY THOMAS BLVD,Principal Arterial,35.0,7.0,1,7.0,0.099956903,ADAMS AVE,0.323671471,30,2,B,MEMPHIS,SHELBY,3399,0.32367147066843244,City of Memphis,city_residual,city: no state-route overlap,ADAMS AVE,False,False,True,City of Memphis
300944086,3/2/2024,3/2/2024 16:05,2024,3,Saturday,16,35.13793,-90.031555,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,49.20245344,UNION AVE,44.64402016,35,6,B,MEMPHIS,SHELBY,46704,44.644020158561624,TDOT state route,state_route_overlap,"state route: 100% overlap, name=UNION",UNION AVE,False,False,False,TDOT state route
300944271,3/3/2024,3/3/2024 3:00,2024,3,Sunday,3,35.140358,-90.05173,Suspected Serious Injury,Pedestrian,Intersection-Unknown,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S THIRD ST,Minor Arterial,35.0,3.0,14,6.0,0.322058253,PEABODY PL,0.539447168,30,4,B,MEMPHIS,SHELBY,55057,0.5394471682376671,City of Memphis,city_residual,city: no state-route overlap,PEABODY PL,False,False,True,City of Memphis
300942946,2/19/2024,2/19/2024 18:26,2024,2,Monday,18,35.1347,-89.98194,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,132.6901622,PATRICIA DR,114.9327056,30,2,B,MEMPHIS,SHELBY,29409,114.93270556491177,City of Memphis,city_residual,city: no state-route overlap,PATRICIA DR,False,False,False,City of Memphis
300922820,11/9/2023,11/9/2023 17:14,2023,11,Thursday,17,35.10725,-89.9874,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,LAMAR AVE,Principal Arterial,40.0,5.0,4,4.0,4.84463943,LAMAR AVE,6.903895783,40,5,B,MEMPHIS,SHELBY,46915,6.903895782968241,TDOT state route,state_route_overlap,"state route: 100% overlap, name=LAMAR",LAMAR AVE,False,False,False,TDOT state route
300946022,3/14/2024,3/14/2024 6:30,2024,3,Thursday,6,35.13608,-90.0245,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk Availability Unknown,AccelDecelLane,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,174.6928833,EASTMORELAND AVE,0.426893197,30,2,B,MEMPHIS,SHELBY,6741,0.4268931970007385,City of Memphis,city_residual,city: no state-route overlap,EASTMORELAND AVE,False,False,False,City of Memphis
300942758,2/24/2024,2/24/2024 8:29,2024,2,Saturday,8,35.065323,-90.072075,Possible Injury,Pedestrian,Intersection-Unknown,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1190.320106,FLYNN RD,31.35916471,30,2,B,MEMPHIS,SHELBY,72006,31.359164705826807,City of Memphis,city_residual,city: no state-route overlap,FLYNN RD,False,False,False,City of Memphis
300946093,3/14/2024,3/14/2024 13:30,2024,3,Thursday,13,35.05282,-90.00772,Suspected Serious Injury,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1580.066884,MILLBRANCH RD,24.24865796,40,4,B,MEMPHIS,SHELBY,49793,24.248657962339806,City of Memphis,city_residual,city: no state-route overlap,MILLBRANCH RD,False,False,False,City of Memphis
300943004,2/25/2024,2/25/2024 21:08,2024,2,Sunday,21,35.153065,-89.883156,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Angle,Other,2,True,,,,,,,372.2216249,SAM COOPER BLVD W,1.648151154,65,2,TF,MEMPHIS,SHELBY,39690,1.6481511541387563,Limited-access (TDOT),limited_access_override,limited-access override: Sam Cooper Blvd W,SAM COOPER BLVD W,True,True,False,City of Memphis
300946316,3/16/2024,3/16/2024 0:30,2024,3,Saturday,0,35.17286,-90.036,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection-Related,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,THOMAS ST,Minor Arterial,35.0,4.0,3,7.0,0.107903875,MARBLE AVE,0.014178962,30,2,B,MEMPHIS,SHELBY,3577,0.014178962393785754,City of Memphis,city_residual,city: no state-route overlap,MARBLE AVE,False,False,False,City of Memphis
300943009,2/25/2024,2/25/2024 18:51,2024,2,Sunday,18,35.066006,-89.912094,Possible Injury,Pedestrian,Not Intersection-Other Not On Roadway,"Driveway, Alley Access, etc",Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1801.877244,MEADOWS LN,15.91936108,30,2,B,MEMPHIS,SHELBY,41957,15.919361084756213,City of Memphis,city_residual,city: no state-route overlap,MEADOWS LN,False,False,False,City of Memphis
300902280,8/1/2023,8/1/2023 0:00,2023,8,Tuesday,0,35.021023,-90.00268,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Angle,Other,1,True,E SHELBY DR,,40.0,7.0,175,3.0,4.949901609,E SHELBY DR,0.261893172,40,7,B,MEMPHIS,SHELBY,48145,0.2618931715401638,TDOT state route,state_route_overlap,"state route: 100% overlap, name=E SHELBY",E SHELBY DR,False,False,False,TDOT state route
300942814,2/23/2024,2/23/2024 14:40,2024,2,Friday,14,35.204502,-89.79206,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N GERMANTOWN PKWY,Principal Arterial,45.0,7.0,177,1.0,0.083436181,N GERMANTOWN PKWY,0.252086606,45,7,B,MEMPHIS,SHELBY,48484,0.2520866062919925,TDOT state route,state_route_overlap,"state route: 100% overlap, name=N GERMANTOWN",N GERMANTOWN PKWY,False,False,False,TDOT state route
300942827,2/24/2024,2/24/2024 17:35,2024,2,Saturday,17,35.090954,-89.9167,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1767.359927,CHERRY RD,0.059932753,40,4,B,MEMPHIS,SHELBY,74069,0.0599327529195955,City of Memphis,city_residual,city: no state-route overlap,CHERRY RD,False,False,False,City of Memphis
300944418,3/4/2024,3/4/2024 18:58,2024,3,Monday,18,35.07585,-89.93103,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,49.91964123,GETWELL RD,50.24153739,40,7,B,MEMPHIS,SHELBY,47387,50.241537392344284,TDOT state route,state_route_overlap,"state route: 100% overlap, name=GETWELL",GETWELL RD,False,False,False,TDOT state route
300943527,2/28/2024,2/28/2024 15:39,2024,2,Wednesday,15,35.19523,-89.83642,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1047.695111,REESE RD,0.097033157,30,2,B,MEMPHIS,SHELBY,77124,0.09703315654534149,City of Memphis,city_residual,city: no state-route overlap,REESE RD,False,False,False,City of Memphis
300945667,3/11/2024,3/11/2024 21:45,2024,3,Monday,21,35.061985,-89.8891,Suspected Minor Injury,Pedestrian,Not Intersection-Other Not On Roadway,Intersection-Related,Dark-Lighted,Unknown,Other,1,True,,,,,,,2408.058818,KNIGHT ARNOLD RD,0.130269765,40,4,B,MEMPHIS,SHELBY,49395,0.13026976469083226,City of Memphis,city_residual,city: no state-route overlap,KNIGHT ARNOLD RD,False,False,False,City of Memphis
300944655,3/6/2024,3/6/2024 5:45,2024,3,Wednesday,5,35.072372,-89.863434,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,332.0053825,MOUNT MORIAH ROAD EXT,0.310830642,40,7,B,MEMPHIS,SHELBY,53467,0.3108306415544389,City of Memphis,city_residual,city: no state-route overlap,MOUNT MORIAH ROAD EXT,False,False,False,City of Memphis
300907355,8/26/2023,8/26/2023 20:48,2023,8,Saturday,20,35.046978,-89.954636,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1734.840309,NEW TCHULAHOMA RD,12.66791054,45,4,B,MEMPHIS,SHELBY,77015,12.667910536015906,City of Memphis,city_residual,city: no state-route overlap,NEW TCHULAHOMA RD,False,False,False,City of Memphis
300945491,3/11/2024,3/11/2024 10:55,2024,3,Monday,10,35.128063,-90.03553,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,35.15636519,POLK AVE,14.87967878,30,2,B,MEMPHIS,SHELBY,3540,14.879678777246816,City of Memphis,city_residual,city: no state-route overlap,POLK AVE,False,False,False,City of Memphis
300945127,3/8/2024,3/8/2024 8:00,2024,3,Friday,8,35.143852,-90.03178,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,"Driveway, Alley Access, etc",Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,599.1727207,ADAMS AVE,44.56577643,30,2,B,MEMPHIS,SHELBY,3598,44.5657764316295,City of Memphis,city_residual,city: no state-route overlap,ADAMS AVE,False,False,False,City of Memphis
300946567,3/17/2024,3/17/2024 11:30,2024,3,Sunday,11,35.035637,-90.098495,Possible Injury,Pedestrian,Not Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1793.949292,W RAINES RD,32.12199541,35,5,B,MEMPHIS,SHELBY,49555,32.121995408618154,City of Memphis,city_residual,city: no state-route overlap,W RAINES RD,False,False,False,City of Memphis
300902266,8/1/2023,8/1/2023 21:39,2023,8,Tuesday,21,35.148746,-89.91827,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,SUMMER AVE,Principal Arterial,40.0,7.0,1,5.0,25.02905419,SUMMER AVE,20.37313313,40,7,B,MEMPHIS,SHELBY,47100,20.37313313416385,TDOT state route,state_route_overlap,"state route: 100% overlap, name=SUMMER",SUMMER AVE,False,False,False,TDOT state route
300943341,2/27/2024,2/27/2024 18:40,2024,2,Tuesday,18,35.035255,-90.02121,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dusk,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,360.8950576,E RAINES RD,29.66483803,40,5,B,MEMPHIS,SHELBY,49728,29.664838033637306,City of Memphis,city_residual,city: no state-route overlap,E RAINES RD,False,False,False,City of Memphis
300944004,3/2/2024,3/2/2024 13:28,2024,3,Saturday,13,35.024364,-89.950165,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,398.9423136,PINEY WOODS AVE,22.09868062,30,2,B,MEMPHIS,SHELBY,2053,22.0986806153593,City of Memphis,city_residual,city: no state-route overlap,PINEY WOODS AVE,False,False,False,City of Memphis
300942671,2/23/2024,2/23/2024 19:50,2024,2,Friday,19,35.14073,-90.05319,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S SECOND ST,Minor Arterial,35.0,3.0,14,6.0,1.877387736,S SECOND ST,0.088471807,35,3,FT,MEMPHIS,SHELBY,50271,0.08847180693241743,TDOT state route,state_route_overlap,"state route: 100% overlap, name=S SECOND",S SECOND ST,False,False,False,TDOT state route
300889787,5/28/2023,5/28/2023 22:49,2023,5,Sunday,22,34.995293,-89.87912,Fatal,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Dark-Not Lighted,Angle,Other,1,True,LAMAR AVE,Principal Arterial,55.0,2.0,4,3.0,7.601254284,LAMAR AVE,5.303692687,55,2,TF,MEMPHIS,SHELBY,47519,5.303692686642296,TDOT state route,state_route_overlap,"state route: 100% overlap, name=LAMAR",LAMAR AVE,False,False,False,TDOT state route
300949538,4/2/2024,4/2/2024 6:25,2024,4,Tuesday,6,35.09345,-89.94938,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1424.559182,PRESCOTT RD,0.62609386,40,4,B,MEMPHIS,SHELBY,51163,0.6260938598497995,City of Memphis,city_residual,city: no state-route overlap,PRESCOTT RD,False,False,False,City of Memphis
300949005,3/30/2024,3/30/2024 21:13,2024,3,Saturday,21,35.197906,-89.905525,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,927.8008535,COURTNEY DR,26.08185094,30,2,B,MEMPHIS,SHELBY,28342,26.081850942666247,City of Memphis,city_residual,city: no state-route overlap,COURTNEY DR,False,False,False,City of Memphis
300950729,4/6/2024,4/6/2024 1:00,2024,4,Saturday,1,35.170456,-90.01853,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1314.583557,CHELSEA AVE,0.086948012,40,6,B,MEMPHIS,SHELBY,52430,0.08694801170724119,City of Memphis,city_residual,city: no state-route overlap,CHELSEA AVE,False,False,False,City of Memphis
300949183,3/31/2024,3/31/2024 15:50,2024,3,Sunday,15,35.047066,-90.0831,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1515.745915,DEERSKIN DR,2.174849592,30,2,B,MEMPHIS,SHELBY,35357,2.1748495916950206,City of Memphis,city_residual,city: no state-route overlap,DEERSKIN DR,False,False,False,City of Memphis
300927411,12/2/2023,12/2/2023 18:00,2023,12,Saturday,18,35.21997,-89.97506,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,3940.91765,RANGE LINE RD,42.22943879,40,4,B,MEMPHIS,SHELBY,49931,42.22943878911495,City of Memphis,city_residual,city: no state-route overlap,RANGE LINE RD,False,False,False,City of Memphis
300948828,3/29/2024,3/29/2024 16:20,2024,3,Friday,16,35.21044,-90.02334,No Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,824.3737244,DELLWOOD AVE,24.71665478,35,2,B,MEMPHIS,SHELBY,2690,24.71665477848921,City of Memphis,city_residual,city: no state-route overlap,DELLWOOD AVE,False,False,False,City of Memphis
300952277,4/16/2024,4/16/2024 18:07,2024,4,Tuesday,18,35.030243,-90.09917,No Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,True,,,,,,,1461.604776,WESTERN PARK DR,0.245533617,30,2,B,MEMPHIS,SHELBY,26995,0.2455336172021362,City of Memphis,city_residual,city: no state-route overlap,WESTERN PARK DR,False,False,False,City of Memphis
300951092,4/1/2024,4/1/2024 15:00,2024,4,Monday,15,35.12923,-90.02928,Possible Injury,Pedestrian,Intersection-Unknown,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,288.2002215,DUDLEY ST,0.054187195,30,2,B,MEMPHIS,SHELBY,84402,0.05418719501575565,City of Memphis,city_residual,city: no state-route overlap,DUDLEY ST,False,False,False,City of Memphis
300912842,9/23/2023,9/23/2023 20:33,2023,9,Saturday,20,35.04891,-89.82338,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,389.2328148,WINCHESTER RD,0.182966755,45,7,B,MEMPHIS,SHELBY,49540,0.1829667553055,City of Memphis,city_residual,city: no state-route overlap,WINCHESTER RD,False,False,False,City of Memphis
300952100,4/9/2024,4/9/2024 22:20,2024,4,Tuesday,22,35.03555,-89.99004,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1604.727377,E RAINES RD,5.080877614,40,5,B,MEMPHIS,SHELBY,52122,5.080877614327818,City of Memphis,city_residual,city: no state-route overlap,E RAINES RD,False,False,False,City of Memphis
300861062,1/15/2023,1/15/2023 17:40,2023,1,Sunday,17,35.042774,-90.08509,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,1353.334941,W LEVI RD,0.14376645,35,2,B,MEMPHIS,SHELBY,74880,0.1437664500326379,City of Memphis,city_residual,city: no state-route overlap,W LEVI RD,False,False,False,City of Memphis
300951627,4/12/2024,4/12/2024 13:50,2024,4,Friday,13,35.08155,-89.92097,No Injury,Pedestrian,Unknown,OtherLocation,Daylight,Not Collision with Motor Vehicle in Transport,Other,2,True,,,,,,,949.8641369,S GOODLETT RD,15.25626192,30,2,B,MEMPHIS,SHELBY,74042,15.256261919424924,City of Memphis,city_residual,city: no state-route overlap,S GOODLETT RD,False,False,False,City of Memphis
300949478,4/1/2024,4/1/2024 0:00,2024,4,Monday,99,35.01037,-90.03232,No Injury,Other Non-Motorist,Unknown,Non-Junction,Unknown,Unknown,Other,1,True,,,,,,,644.7042005,HESTER RD,2.620015196,35,2,B,MEMPHIS,SHELBY,72283,2.620015195851269,City of Memphis,city_residual,city: no state-route overlap,HESTER RD,False,False,False,City of Memphis
300950194,3/15/2024,3/15/2024 6:46,2024,3,Friday,6,35.152725,-90.04702,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N THIRD ST,Minor Arterial,35.0,3.0,3,7.0,1.537370619,N B B KING BLVD,0.228017629,35,3,B,MEMPHIS,SHELBY,53246,0.22801762901576111,TDOT state route,state_route_overlap,"state route: 100% overlap, name=N B B KING",N B B KING BLVD,False,False,False,TDOT state route
300947519,3/22/2024,3/22/2024 15:16,2024,3,Friday,15,35.11567,-90.03179,Possible Injury,Pedestrian,Not Intersection-In Crosswalk,AccelDecelLane,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,924.7135802,E MCLEMORE AVE,16.16003829,35,2,B,MEMPHIS,SHELBY,50950,16.160038287609083,City of Memphis,city_residual,city: no state-route overlap,E MCLEMORE AVE,False,False,False,City of Memphis
300950399,4/6/2024,4/6/2024 0:00,2024,4,Saturday,99,35.149372,-90.01437,Possible Injury,Pedestrian,Intersection-Unknown,Unknown,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,414.6024225,N CLEVELAND ST,0.107609152,35,4,B,MEMPHIS,SHELBY,50449,0.10760915191518544,City of Memphis,city_residual,city: no state-route overlap,N CLEVELAND ST,False,False,False,City of Memphis
300950936,4/8/2024,4/8/2024 17:30,2024,4,Monday,17,35.14286,-90.044716,Possible Injury,Pedestrian,Not Intersection-In Parking Lane,Non-Junction,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S DANNY THOMAS BLVD,Principal Arterial,35.0,2.0,1,6.0,17.24556981,MADISON AVE TO S DANNY THOMAS BLVD,10.55787966,30,2,FT,MEMPHIS,SHELBY,36370,10.5578796577255,Interstate ramp (TDOT),interstate_ramp,interstate ramp: MTFCC S1630,MADISON AVE TO S DANNY THOMAS BLVD,True,False,False,Interstate ramp
300950023,4/1/2024,4/1/2024 16:15,2024,4,Monday,16,35.150452,-90.049215,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,N SECOND ST,Minor Arterial,35.0,3.0,3,7.0,10.6124248,N SECOND ST,8.798286111,35,3,TF,MEMPHIS,SHELBY,50302,8.798286110796008,TDOT state route,state_route_overlap,"state route: 100% overlap, name=N SECOND",N SECOND ST,False,False,False,TDOT state route
300920224,10/29/2023,10/29/2023 5:08,2023,10,Sunday,5,35.107483,-90.05545,Fatal,Pedestrian,Intersection-In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S THIRD ST,Principal Arterial,40.0,4.0,14,6.0,10.33659443,S THIRD ST,10.74598377,40,4,B,MEMPHIS,SHELBY,46929,10.745983769076254,TDOT state route,state_route_overlap,"state route: 100% overlap, name=S THIRD",S THIRD ST,False,False,False,TDOT state route
300949759,4/3/2024,4/3/2024 10:30,2024,4,Wednesday,10,35.09741,-90.01392,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,370.974891,MENAGER RD,0.191306497,30,2,B,MEMPHIS,SHELBY,73401,0.19130649726186966,City of Memphis,city_residual,city: no state-route overlap,MENAGER RD,False,False,False,City of Memphis
300947315,3/8/2024,3/8/2024 4:00,2024,3,Friday,4,35.054024,-90.02735,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk availability Unknown,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,213.3254027,WINCHESTER RD,34.28623011,40,7,B,MEMPHIS,SHELBY,49718,34.286230113676794,City of Memphis,city_residual,city: no state-route overlap,WINCHESTER RD,False,False,False,City of Memphis
300894643,6/23/2023,6/23/2023 3:54,2023,6,Friday,3,35.063107,-90.059204,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,S THIRD ST,Principal Arterial,45.0,7.0,14,6.0,0.155284825,E BROOKS RD,0.360454805,35,3,B,MEMPHIS,SHELBY,52491,0.3604548049905562,City of Memphis,city_residual,city: no state-route overlap,E BROOKS RD,False,False,False,City of Memphis
300948253,3/26/2024,3/26/2024 16:27,2024,3,Tuesday,16,35.091415,-89.90695,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,2530.603829,S PERKINS RD,0.375698914,35,4,B,MEMPHIS,SHELBY,51498,0.3756989138415835,City of Memphis,city_residual,city: no state-route overlap,S PERKINS RD,False,False,False,City of Memphis
300952538,4/18/2024,4/18/2024 2:35,2024,4,Thursday,2,35.168423,-89.86469,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,,,,,,,519.6593058,SYCAMORE VIEW RD,0.481600594,45,7,B,MEMPHIS,SHELBY,50094,0.48160059408659683,City of Memphis,city_residual,city: no state-route overlap,SYCAMORE VIEW RD,False,False,False,City of Memphis
