MstrRecNbrTxt,CollisionDate,CollisionDteTime,YearNmb,Month,DayOfWeek,Hour,Latitude,Longitude,InjuryClass,PersonType,NonMotoristLocation,RelationToJunction,LightCondition,MannerOfCollision,FirstHarmfulEvent,VictimsInCrash,InMemphis,Jurisdiction,StateRoute_NAME,StateRoute_F_System,StateRoute_SPDLIMIT,StateRoute_LANES,StateRoute_ALTNAME_1,StateRoute_Council_District,DistToStateRoute_m,Jurisdiction_prev
300997018,2025-01-17,2025-01-17 19:26:00,2025,1,Friday,19,35.107574,-89.93422,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1928.6548201365129,City of Memphis
300987721,2024-11-26,2024-11-26 19:08:00,2024,11,Tuesday,19,35.145535,-90.03273,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,773.840962859348,City of Memphis
300994558,2025-01-01,2025-01-01 00:00:00,2025,1,Wednesday,0,35.018322,-90.04519,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,286.97731852835034,City of Memphis
300993226,2024-12-23,2024-12-23 21:15:00,2024,12,Monday,21,35.12937,-90.01114,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,572.1078522295412,City of Memphis
300992526,2024-12-19,2024-12-19 21:00:00,2024,12,Thursday,21,35.098324,-89.93089,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1979.8763721426656,City of Memphis
300993411,2024-12-25,2024-12-25 21:52:00,2024,12,Wednesday,21,35.16671,-89.98348,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,846.1688429803538,City of Memphis
300993421,2024-12-25,2024-12-25 00:00:00,2024,12,Wednesday,99,35.304817,-89.94899,Suspected Minor Injury,Pedestrian,Not Intersection-Unknown,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
300993305,2024-12-24,2024-12-24 17:27:00,2024,12,Tuesday,17,35.178005,-89.93725,Possible Injury,Pedestrian,Intersection-In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,JACKSON AVE,Principal Arterial,40.0,6.0,14,7.0,8.731244384155188,TDOT
300993592,2024-12-26,2024-12-26 19:10:00,2024,12,Thursday,19,35.061108,-90.009315,Suspected Serious Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1285.8251189304526,City of Memphis
300861207,2023-01-13,2023-01-13 19:19:00,2023,1,Friday,19,35.04741,-90.062836,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,S THIRD ST,Principal Arterial,45.0,7.0,14,6.0,12.902529836462987,TDOT
300992607,2024-12-21,2024-12-21 00:05:00,2024,12,Saturday,0,35.16982,-89.86701,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,258.0994210117697,City of Memphis
300992331,2024-12-19,2024-12-19 20:12:00,2024,12,Thursday,20,35.061245,-89.866714,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1491.1960153088114,City of Memphis
300992626,2024-12-20,2024-12-20 16:30:00,2024,12,Friday,16,35.016254,-90.04371,Possible Injury,Pedestrian,Not Intersection-Outside Traffic,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,517.5491532667961,City of Memphis
300993866,2024-12-28,2024-12-28 18:20:00,2024,12,Saturday,18,35.092278,-89.90964,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,OtherLocation,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2369.783039372279,City of Memphis
300883517,2023-04-29,2023-04-29 21:43:00,2023,4,Saturday,21,35.13513,-90.003105,Fatal,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,46.32240979216206,City of Memphis
300992363,2024-12-19,2024-12-19 16:45:00,2024,12,Thursday,16,35.213398,-90.003586,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2228.229862160225,City of Memphis
300989900,2024-12-08,2024-12-08 17:25:00,2024,12,Sunday,17,35.137848,-90.02687,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,UNION AVE,,35.0,6.0,3,6.0,4.8599659307263,TDOT
300994040,2024-12-28,2024-12-28 23:00:00,2024,12,Saturday,23,35.3796,-89.86909,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
300995530,2025-01-02,2025-01-02 09:00:00,2025,1,Thursday,9,35.13001,-90.02885,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,200.3891205191612,City of Memphis
301001084,2025-02-11,2025-02-11 23:30:00,2025,2,Tuesday,23,35.112934,-90.02119,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,45.89059665679128,City of Memphis
301001089,2025-02-12,2025-02-12 00:00:00,2025,2,Wednesday,99,35.056202,-90.095314,Fatal,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Unknown,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,3020.263357942776,City of Memphis
300999694,2025-02-01,2025-02-01 06:40:00,2025,2,Saturday,6,35.157955,-89.972664,Unknown,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dawn,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,JACKSON AVE,Principal Arterial,40.0,5.0,14,7.0,5.00773765359971,TDOT
300998431,2025-01-26,2025-01-26 18:00:00,2025,1,Sunday,18,35.14833,-90.05063,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,AccelDecelLane,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,38.861769003543614,City of Memphis
301000880,2025-02-06,2025-02-06 10:40:00,2025,2,Thursday,10,35.062298,-89.88634,Suspected Serious Injury,Pedestrian,Not Intersection-Other Not On Roadway,Unknown,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2239.0355686033754,City of Memphis
301001935,2025-02-16,2025-02-16 19:30:00,2025,2,Sunday,19,35.145138,-90.031746,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Unknown Lighting,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,740.9813598882538,City of Memphis
300941110,2024-02-14,2024-02-14 23:37:00,2024,2,Wednesday,23,35.1363,-90.01499,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,46.203202934269726,City of Memphis
103749691,2023-08-16,2023-08-16 08:15:00,2023,8,Wednesday,8,35.11607,-89.9412,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1172.5349939861285,City of Memphis
400086679,2024-05-07,2024-05-07 00:00:00,2024,5,Tuesday,99,35.27241,-89.98286,Suspected Serious Injury,Pedestrian,Not Intersection-Outside Traffic,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103541343,2023-01-14,2023-01-14 00:23:00,2023,1,Saturday,0,35.20561,-89.77004,Fatal,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Dark-Not Lighted,Angle,Other,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103703782,2023-06-30,2023-06-30 20:52:00,2023,6,Friday,20,35.20459,-89.74679,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400166487,2024-10-22,2024-10-22 16:39:00,2024,10,Tuesday,16,35.03901,-89.6657,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103879945,2023-12-15,2023-12-15 04:45:00,2023,12,Friday,4,35.14004,-90.02815,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,222.10755385295644,City of Memphis
400380420,2025-10-20,2025-10-20 07:40:00,2025,10,Monday,7,35.09223,-89.76473,Possible Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400202454,2024-12-24,2024-12-24 18:46:00,2024,12,Tuesday,18,35.04551,-89.98013,Suspected Serious Injury,Pedestrian,Not Intersection-In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2716.371352840978,City of Memphis
400233698,2025-03-18,2025-03-18 15:00:00,2025,3,Tuesday,15,35.0974,-89.83178,Possible Injury,Pedestrian,Intersection-Not on Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400205399,2025-01-07,2025-01-07 17:23:00,2025,1,Tuesday,17,35.3048,-89.94935,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400035795,2023-12-14,2023-12-14 16:05:00,2023,12,Thursday,16,35.00639,-90.05065,Fatal,Pedestrian,Not Intersection-Other Not On Roadway,Non-Junction,Daylight,Front to Rear,Other,1,True,City of Memphis,,,,,,,1605.742089156477,City of Memphis
400501336,2026-04-14,2026-04-14 14:10:00,2026,4,Tuesday,14,35.03648,-89.67131,No Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Daylight,"Sideswipe, Opposite Direction",Other,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400049593,2024-01-27,2024-01-27 19:14:00,2024,1,Saturday,19,35.04638,-89.69859,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400446665,2026-02-12,2026-02-12 09:39:00,2026,2,Thursday,9,35.04302,-89.66664,Suspected Serious Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400032894,2023-12-07,2023-12-07 00:00:00,2023,12,Thursday,99,35.09321,-89.80222,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400244026,2025-04-11,2025-04-11 09:00:00,2025,4,Friday,9,35.01743,-89.68015,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103661109,2023-05-16,2023-05-16 10:25:00,2023,5,Tuesday,10,35.31027,-89.9435,Suspected Serious Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Front to Rear,Other,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103558481,2023-01-31,2023-01-31 07:38:00,2023,1,Tuesday,7,35.20517,-89.77053,No Injury,Other Non-Motorist,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Other,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400189842,2024-12-05,2024-12-05 13:39:00,2024,12,Thursday,13,35.04978,-89.73256,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400049013,2024-01-25,2024-01-25 17:45:00,2024,1,Thursday,17,35.08686,-89.79689,Fatal,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400387015,2025-10-30,2025-10-30 18:26:00,2025,10,Thursday,18,35.10746,-89.93055,Fatal,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,1856.447509932025,City of Memphis
103629684,2023-04-17,2023-04-17 21:54:00,2023,4,Monday,21,35.04699,-89.98023,Suspected Minor Injury,Pedestrian,Not Intersection-In Crosswalk,OtherLocation,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,2880.493246496852,City of Memphis
103665202,2023-05-25,2023-05-25 00:00:00,2023,5,Thursday,99,35.09274,-89.80876,Possible Injury,Pedestrian,Intersection-On Roadway not in Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400378265,2025-10-16,2025-10-16 11:56:00,2025,10,Thursday,11,35.20451,-89.76073,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400529273,2026-05-12,2026-05-12 16:55:00,2026,5,Tuesday,16,35.15933,-90.03042,Possible Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,City of Memphis,,,,,,,250.29500010903183,City of Memphis
400206807,2025-01-12,2025-01-12 18:28:00,2025,1,Sunday,18,35.09408,-89.80819,No Injury,Other Non-Motorist,Unknown,Entrance/Exit Ramp Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400382044,2025-10-16,2025-10-16 19:30:00,2025,10,Thursday,19,35.0128,-89.68993,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400463665,2026-03-04,2026-03-04 10:30:00,2026,3,Wednesday,10,35.09981,-89.76581,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400061476,2024-03-03,2024-03-03 19:29:00,2024,3,Sunday,19,35.27111,-89.98399,Fatal,Pedestrian,Intersection-On Roadway not in Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400097570,2024-05-30,2024-05-30 20:41:00,2024,5,Thursday,20,35.03399,-89.7289,Possible Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400356491,2025-09-04,2025-09-04 20:23:00,2025,9,Thursday,20,35.20449,-89.76338,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400090115,2024-05-14,2024-05-14 21:49:00,2024,5,Tuesday,21,35.2045,-89.76034,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103642852,2023-04-28,2023-04-28 15:50:00,2023,4,Friday,15,35.04723,-89.98026,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Other,Other,2,True,City of Memphis,,,,,,,2907.097535868741,City of Memphis
103664423,2023-05-24,2023-05-24 00:00:00,2023,5,Wednesday,99,35.08442,-89.77932,Suspected Minor Injury,Pedestrian,Intersection-On Roadway Crosswalk Not Available,Intersection-Related,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103535012,2023-01-08,2023-01-08 17:45:00,2023,1,Sunday,17,35.04606,-89.6868,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,"Driveway, Alley Access, etc",Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400219046,2025-02-11,2025-02-11 15:44:00,2025,2,Tuesday,15,35.086,-89.76466,Suspected Serious Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400391489,2025-11-06,2025-11-06 17:40:00,2025,11,Thursday,17,35.0541,-89.66835,Possible Injury,Pedestrian,Intersection-In Crosswalk,Intersection,Dark-Not Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103738399,2023-08-04,2023-08-04 19:10:00,2023,8,Friday,19,35.08118,-89.94027,Suspected Minor Injury,Pedestrian,Not Intersection-Adjacent to Roadway,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,Interstate (TDOT),,,,,,,821.4041201027547,City of Memphis
400501076,2026-04-14,2026-04-14 23:20:00,2026,4,Tuesday,23,35.16558,-89.95164,Fatal,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Intersection-Related,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,True,TDOT,JACKSON AVE,Principal Arterial,40.0,4.0,14,7.0,10.593692741700313,TDOT
400064105,2024-03-10,2024-03-10 18:00:00,2024,3,Sunday,18,35.07171,-89.79925,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Not In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400020218,2023-10-31,2023-10-31 18:03:00,2023,10,Tuesday,18,35.08327,-89.77943,Suspected Serious Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Dark-Lighted,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
103578872,2023-02-25,2023-02-25 16:10:00,2023,2,Saturday,16,35.05998,-89.64936,Suspected Minor Injury,Pedestrian,Intersection-In Crosswalk,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
400079154,2024-04-20,2024-04-20 13:38:00,2024,4,Saturday,13,35.01915,-89.71234,Suspected Minor Injury,Pedestrian,Not Intersection-On Roadway Crosswalk not Available,Non-Junction,Daylight,Not Collision with Motor Vehicle in Transport,Pedestrian,1,False,Suburban-Shelby,,,,,,,,Suburban-Shelby
